Arch_ID,Config,Val_Loss,C2_w,C2_d,C2_idx,C3_w,C3_d,C3_idx,C4_w,C4_d,C4_idx,C5_w,C5_d,C5_idx,Math_GFLOPs,C2_GFLOPs,C3_GFLOPs,C4_GFLOPs,C5_GFLOPs
4,"[22, 1, 28, 51]",0.716574615240097,48,3,22,8,2,1,64,1,28,104,4,51,2.0441344,1.26976,0.2635776,0.0086528,0.1474432
47,"[36, 49, 41, 25]",0.7169402539730072,80,1,36,104,2,49,88,2,41,56,2,25,2.6771584,0.3162112,1.485824,0.4501504,0.070272
92,"[17, 27, 37, 33]",0.7170007228851318,40,2,17,56,4,27,80,2,37,72,2,33,1.972096,0.5824512,0.7622656,0.2028032,0.0698752
848,"[10, 43, 57, 7]",0.7170636177062988,24,3,10,88,4,43,120,2,57,16,4,7,2.7689472,0.458752,1.3869056,0.4682752,0.1003136
425,"[32, 31, 46, 54]",0.7170758068561554,72,1,32,64,4,31,96,3,46,112,3,54,2.5654144,0.2965504,1.3518848,0.3997696,0.1625088
940,"[29, 10, 29, 38]",0.7171303749084472,64,2,29,24,3,10,64,2,29,80,3,38,2.2428544,1.1747328,0.5484544,0.0853504,0.079616
7,"[29, 6, 31, 55]",0.7171957135200501,64,2,29,16,3,6,64,4,31,112,4,55,2.3776384,1.1747328,0.4972544,0.1856512,0.1652992
95,"[29, 11, 8, 5]",0.7172920227050781,64,2,29,24,4,11,24,1,8,16,2,5,2.1398528,1.1747328,0.5834752,0.0210432,0.0059008
691,"[17, 19, 43, 22]",0.7172996640205384,40,2,17,40,4,19,88,4,43,48,3,22,1.8899712,0.5824512,0.495616,0.3828736,0.0743296
862,"[25, 44, 37, 37]",0.717384147644043,56,2,25,96,1,44,80,2,37,80,2,37,2.2533504,0.9510912,0.4913152,0.3812352,0.075008
309,"[17, 30, 44, 17]",0.7174108505249024,40,2,17,64,3,30,96,1,44,40,2,17,1.8632704,0.5824512,0.7006208,0.1527808,0.0727168
924,"[13, 46, 42, 42]",0.7176817953586578,32,2,13,96,3,46,88,3,42,88,3,42,2.6155008,0.4374528,1.1984896,0.508416,0.1164416
628,"[23, 21, 7, 49]",0.7177008748054504,48,4,23,48,2,21,16,4,7,104,2,49,2.7074304,1.785856,0.4448256,0.0800768,0.0419712
717,"[16, 47, 32, 35]",0.7178315818309784,40,1,16,96,4,47,72,1,32,72,4,35,2.7312512,0.2179072,1.7729536,0.2893824,0.0963072
958,"[15, 41, 29, 57]",0.717836731672287,32,4,15,88,2,41,64,2,29,120,2,57,2.2771968,0.9158656,0.6191104,0.298752,0.088768
573,"[29, 15, 52, 1]",0.7178862571716309,64,2,29,32,4,15,112,1,52,8,2,1,2.3424768,1.1747328,0.6725632,0.0567296,0.0837504
177,"[19, 21, 50, 59]",0.7186360895633698,40,4,19,48,2,21,104,3,50,120,4,59,2.6508416,1.3115392,0.3610624,0.3878912,0.235648
2,"[28, 31, 29, 17]",0.7186986804008484,64,1,28,64,4,31,64,2,29,40,2,17,2.088704,0.2768896,1.2255232,0.1941504,0.03744
849,"[14, 24, 58, 45]",0.7187590718269348,32,3,14,56,1,24,120,3,58,96,2,45,1.86048,0.6766592,0.1695744,0.5151232,0.1444224
399,"[22, 10, 50, 11]",0.718881219625473,48,3,22,24,3,10,104,3,50,24,4,11,2.3837824,1.26976,0.3514368,0.3262976,0.0815872
549,"[29, 10, 16, 6]",0.7191907227039337,64,2,29,24,3,10,40,1,16,16,3,6,2.116352,1.1747328,0.5484544,0.02432,0.014144
961,"[36, 49, 37, 5]",0.7192024707794189,80,1,36,104,2,49,80,2,37,16,2,5,2.6289024,0.3162112,1.485824,0.426752,0.0454144
100,"[23, 1, 35, 37]",0.7192265689373016,48,4,23,8,2,1,72,4,35,80,2,37,2.6912,1.785856,0.2635776,0.2209792,0.0660864
34,"[29, 30, 32, 40]",0.7194434762001037,64,2,29,64,3,30,72,1,32,88,1,40,2.717696,1.1747328,1.0010624,0.1417216,0.0454784
884,"[22, 6, 32, 15]",0.7195668458938599,48,3,22,16,3,6,72,1,32,32,4,15,1.996032,1.26976,0.3035136,0.0185344,0.0495232
962,"[18, 34, 38, 9]",0.7196013271808624,40,3,18,72,3,34,80,3,38,24,2,9,2.5257984,0.9469952,0.8255488,0.3508736,0.04768
42,"[13, 38, 37, 35]",0.7196107566356659,32,2,13,80,3,38,80,2,37,72,4,35,2.0836864,0.4374528,0.8863744,0.300032,0.1051264
786,"[11, 35, 40, 14]",0.7198796153068543,24,4,11,72,4,35,88,1,40,32,3,14,2.168192,0.5988352,0.9695232,0.1819136,0.0632192
576,"[18, 26, 40, 49]",0.71992347240448,40,3,18,56,3,26,88,1,40,104,2,49,2.11296,0.9469952,0.5888,0.119552,0.102912
842,"[21, 33, 43, 0]",0.7199541687965393,48,2,21,72,2,33,88,4,43,8,1,0,2.2871296,0.753664,0.6322176,0.4944896,0.0520576
346,"[17, 46, 5, 27]",0.7199712932109833,40,2,17,96,3,46,16,2,5,56,4,27,2.5089792,0.5824512,1.278976,0.2563072,0.036544
571,"[13, 53, 29, 41]",0.7199919879436493,32,2,13,112,2,53,64,2,29,88,2,41,2.183296,0.4374528,0.894976,0.4328448,0.0633216
524,"[26, 5, 44, 59]",0.7200608313083648,56,3,26,16,2,5,96,1,44,120,4,59,2.6226688,1.6449536,0.3770368,0.0222208,0.2237568
891,"[14, 35, 7, 38]",0.720191603899002,32,3,14,72,4,35,16,4,7,80,3,38,2.2691968,0.6766592,1.0319872,0.1576448,0.0482048
201,"[25, 22, 0, 31]",0.7202920734882354,56,2,25,48,3,22,8,1,0,64,4,31,2.085376,0.9510912,0.67072,0.0646144,0.0442496
537,"[15, 26, 59, 51]",0.7204549312591553,32,4,15,56,3,26,120,4,59,104,4,51,2.7169408,0.9158656,0.5165056,0.7063552,0.2235136
400,"[13, 57, 16, 53]",0.7206750929355621,32,2,13,120,2,57,40,1,16,112,2,53,2.2616832,0.4374528,1.0000384,0.40832,0.0611712
800,"[25, 40, 49, 25]",0.7208411931991577,56,2,25,88,1,40,104,2,49,56,2,25,2.2872448,0.9510912,0.478208,0.411648,0.0915968
108,"[17, 29, 39, 44]",0.7208935916423798,40,2,17,64,2,29,80,4,39,96,1,44,1.8739328,0.5824512,0.47616,0.404992,0.0556288
874,"[14, 22, 47, 18]",0.7209108173847198,32,3,14,48,3,22,96,4,47,40,3,18,1.99584,0.6766592,0.4194304,0.4666368,0.0784128
44,"[14, 41, 26, 35]",0.720962005853653,32,3,14,88,2,41,56,3,26,72,4,35,2.0560512,0.6766592,0.6191104,0.3244544,0.0811264
854,"[28, 42, 1, 47]",0.7211477220058441,64,1,28,88,3,42,8,2,1,96,4,47,2.3666176,0.2768896,1.4299136,0.2095104,0.0956032
217,"[19, 40, 51, 2]",0.7213001608848572,40,4,19,88,1,40,104,4,51,8,3,2,2.7207424,1.3115392,0.2811904,0.7005184,0.0727936
420,"[23, 1, 6, 30]",0.721486485004425,48,4,23,8,2,1,16,3,6,64,3,30,2.4486528,1.785856,0.2635776,0.0121344,0.032384
596,"[29, 11, 23, 47]",0.721511960029602,64,2,29,24,4,11,48,4,23,96,4,47,2.3522944,1.1747328,0.5834752,0.1227264,0.1166592
263,"[26, 44, 5, 38]",0.7216678559780121,56,3,26,96,1,44,16,2,5,80,3,38,2.7954816,1.6449536,0.4913152,0.2563072,0.0482048
525,"[25, 36, 39, 48]",0.7217758178710938,56,2,25,80,1,36,80,4,39,104,1,48,2.300736,0.9510912,0.4651008,0.473088,0.0567552
63,"[20, 57, 33, 13]",0.7219445645809174,48,1,20,120,2,57,72,2,33,32,2,13,2.3233024,0.237568,1.1839488,0.5050368,0.042048
992,"[11, 30, 37, 43]",0.7223242461681366,24,4,11,64,3,30,80,2,37,88,4,43,1.8839808,0.5988352,0.5658624,0.231936,0.1326464
603,"[48, 30, 29, 14]",0.7224834620952606,104,1,48,64,3,30,64,2,29,32,3,14,2.7262848,0.3751936,1.7639424,0.1941504,0.0382976
229,"[44, 34, 36, 31]",0.7227169334888458,96,1,44,72,3,34,80,1,36,64,4,31,2.7028096,0.3555328,1.7215488,0.1778176,0.0932096
40,"[22, 28, 56, 25]",0.7228165626525879,48,3,22,64,1,28,120,1,56,56,2,25,2.2432384,1.26976,0.3387392,0.16384,0.1161984
88,"[33, 17, 41, 57]",0.7228516101837158,72,2,33,40,2,17,88,2,41,120,2,57,2.7913344,1.4245888,0.7204864,0.1744896,0.1170688
553,"[19, 20, 31, 57]",0.7228820145130157,40,4,19,48,1,20,64,4,31,120,2,57,2.2400768,1.3115392,0.2320384,0.2530304,0.088768
508,"[18, 33, 46, 14]",0.7229377686977386,40,3,18,72,2,33,96,3,46,32,3,14,2.3513984,0.9469952,0.5435392,0.4329984,0.0731648
625,"[28, 38, 56, 19]",0.7229408621788025,64,1,28,80,3,38,120,1,56,40,4,19,2.2606464,0.2768896,1.273856,0.236032,0.119168
308,"[21, 29, 18, 32]",0.7229646980762482,48,2,21,64,2,29,40,3,18,72,1,32,1.8604544,0.753664,0.5632,0.172544,0.0163456
251,"[18, 19, 55, 47]",0.7229699730873108,40,3,18,40,4,19,112,4,55,96,4,47,2.5689728,0.9469952,0.495616,0.5787136,0.1929472
160,"[19, 15, 34, 43]",0.7233274102210998,40,4,19,32,4,15,72,3,34,88,4,43,2.3691392,1.3115392,0.3917824,0.1874944,0.1236224
199,"[13, 41, 47, 2]",0.7233538389205932,32,2,13,88,2,41,96,4,47,8,3,2,2.1063808,0.4374528,0.6191104,0.6327808,0.062336
515,"[28, 30, 53, 47]",0.7236061811447143,64,1,28,64,3,30,112,2,53,96,4,47,2.152768,0.2768896,1.0010624,0.327168,0.1929472
822,"[15, 26, 35, 14]",0.7236328780651092,32,4,15,56,3,26,72,4,35,32,3,14,2.1573632,0.9158656,0.5165056,0.3245056,0.0457856
987,"[22, 6, 14, 2]",0.7236843824386596,48,3,22,16,3,6,32,3,14,8,3,2,1.978432,1.26976,0.3035136,0.0422912,0.0081664
588,"[23, 10, 21, 59]",0.723722118139267,48,4,23,24,3,10,48,2,21,120,4,59,2.7198208,1.785856,0.3514368,0.0582144,0.1696128
726,"[25, 56, 23, 46]",0.7237227559089661,56,2,25,120,1,56,48,4,23,96,3,46,2.433856,0.9510912,0.5306368,0.5116416,0.0857856
933,"[29, 12, 54, 15]",0.7237676680088043,64,2,29,32,1,12,112,3,54,32,4,15,2.5126016,1.1747328,0.4931584,0.3907584,0.0992512
338,"[25, 22, 35, 10]",0.7238459289073944,56,2,25,48,3,22,72,4,35,24,3,10,2.3172352,0.9510912,0.67072,0.2990592,0.041664
175,"[29, 32, 29, 3]",0.7238479673862457,64,2,29,72,1,32,64,2,29,8,4,3,2.3510784,1.1747328,0.5668864,0.2257408,0.0290176
816,"[13, 39, 3, 39]",0.724124675989151,32,2,13,80,4,39,8,4,3,80,4,39,2.2689024,0.4374528,1.2324864,0.1767936,0.0674688
295,"[56, 17, 36, 7]",0.7242256462574005,120,1,56,40,2,17,80,1,36,16,4,7,2.6089856,0.4145152,1.724416,0.06784,0.0475136
585,"[44, 52, 33, 26]",0.7244844257831573,96,1,44,112,1,52,72,2,33,56,3,26,2.4907008,0.3555328,1.2640256,0.453376,0.0630656
214,"[23, 13, 5, 34]",0.724596905708313,48,4,23,32,2,13,16,2,5,72,3,34,2.5694592,1.785856,0.3526656,0.036352,0.0398848
704,"[15, 46, 12, 22]",0.7246534705162049,32,4,15,96,3,46,32,1,12,48,3,22,2.7580288,0.9158656,1.1984896,0.2627584,0.0262144
123,"[18, 25, 12, 50]",0.7247291028499603,40,3,18,56,2,25,32,1,12,104,3,50,1.8995328,0.9469952,0.4153344,0.0966144,0.085888
431,"[25, 11, 9, 35]",0.7247954487800599,56,2,25,24,4,11,24,2,9,72,4,35,1.8745984,0.9510912,0.4784128,0.0297984,0.0605952
885,"[32, 49, 38, 38]",0.7248937368392945,72,1,32,104,2,49,80,3,38,80,3,38,2.5993344,0.2965504,1.3381632,0.51328,0.09664
325,"[19, 27, 18, 55]",0.7249263405799866,40,4,19,56,4,27,40,3,18,112,4,55,2.7186432,1.3115392,0.7622656,0.1454592,0.1446784
21,"[15, 33, 34, 13]",0.7249650359153748,32,4,15,72,2,33,72,3,34,32,2,13,2.0953088,0.9158656,0.467968,0.3147264,0.042048
245,"[48, 30, 4, 14]",0.7251107096672058,104,1,48,64,3,30,16,1,4,32,3,14,2.6203264,0.3751936,1.7639424,0.1159168,0.0105728
413,"[11, 49, 34, 57]",0.7251117706298829,24,4,11,104,2,49,72,3,34,120,2,57,2.2538624,0.5988352,0.7274496,0.4754944,0.0973824
341,"[25, 13, 26, 53]",0.725179785490036,56,2,25,32,2,13,56,3,26,112,2,53,1.9552768,0.9510912,0.4462592,0.1291264,0.0740992
517,"[36, 35, 32, 55]",0.725439327955246,80,1,36,72,4,35,72,1,32,112,4,55,2.7004672,0.3162112,1.6820224,0.1737216,0.1738112
219,"[28, 26, 51, 42]",0.7254814147949219,64,1,28,56,3,26,104,4,51,88,3,42,2.2139136,0.2768896,0.8843264,0.5594112,0.1385856
373,"[14, 50, 8, 13]",0.7257241606712341,32,3,14,104,3,50,24,1,8,32,2,13,2.7150592,0.6766592,1.374208,0.3000832,0.009408
561,"[40, 34, 15, 14]",0.725817859172821,88,1,40,72,3,34,32,4,15,32,3,14,2.4594304,0.335872,1.5542272,0.1980928,0.0165376
907,"[13, 46, 12, 25]",0.7258441150188446,32,2,13,96,3,46,32,1,12,56,2,25,2.2748416,0.4374528,1.1984896,0.2627584,0.02144
130,"[25, 34, 23, 22]",0.7258492827415466,56,2,25,72,3,34,48,4,23,48,3,22,2.615872,0.9510912,1.0160128,0.2582016,0.0358656
446,"[11, 43, 13, 43]",0.7258915305137634,24,4,11,88,4,43,32,2,13,88,4,43,2.6691584,0.5988352,1.3869056,0.2379264,0.0907904
823,"[14, 41, 37, 19]",0.7259201586246491,32,3,14,88,2,41,80,2,37,40,4,19,2.0542976,0.6766592,0.6191104,0.3389952,0.064832
461,"[16, 42, 6, 42]",0.7262016296386719,40,1,16,88,3,42,16,3,6,88,3,42,1.9662208,0.2179072,1.1147264,0.2215424,0.057344
432,"[20, 42, 29, 40]",0.726378220319748,48,1,20,88,3,42,64,2,29,88,1,40,2.134976,0.237568,1.2066816,0.298752,0.0372736
436,"[26, 12, 2, 29]",0.7263814330101013,56,3,26,32,1,12,8,3,2,64,2,29,2.4349696,1.6449536,0.3864576,0.0326656,0.016192
302,"[36, 29, 37, 9]",0.7263828873634338,80,1,36,64,2,29,80,2,37,24,2,9,1.99296,0.3162112,1.042432,0.231936,0.04768
928,"[15, 30, 12, 21]",0.7264671802520752,32,4,15,64,3,30,32,1,12,48,2,21,2.0386944,0.9158656,0.626688,0.1232896,0.0181504
997,"[23, 14, 23, 15]",0.7265907049179077,48,4,23,32,3,14,48,4,23,32,4,15,2.7196544,1.785856,0.4124672,0.1371136,0.0295168
156,"[14, 53, 16, 25]",0.7266045331954956,32,3,14,112,2,53,40,1,16,56,2,25,2.310592,0.6766592,0.894976,0.3582976,0.0259584
801,"[20, 50, 20, 43]",0.7266306400299072,48,1,20,104,3,50,48,1,20,88,4,43,2.5625856,0.237568,1.5515648,0.3172864,0.1014656
810,"[48, 27, 14, 56]",0.7267297089099884,104,1,48,56,4,27,32,3,14,120,1,56,2.683584,0.3751936,1.81248,0.1265152,0.0146944
530,"[29, 48, 44, 9]",0.7268441915512085,64,2,29,104,1,48,96,1,44,24,2,9,2.5735424,1.1747328,0.6258688,0.3516928,0.0665472
292,"[18, 23, 2, 2]",0.7268941760063171,40,3,18,48,4,23,8,3,2,8,3,2,1.9893504,0.9469952,0.6191104,0.0671744,0.0013696
407,"[17, 34, 58, 58]",0.7268976747989655,40,2,17,72,3,34,120,3,58,120,3,58,2.5575424,0.5824512,0.8255488,0.5807616,0.21408
999,"[29, 40, 22, 34]",0.726919424533844,64,2,29,88,1,40,48,3,22,72,3,34,2.4802688,1.1747328,0.5963776,0.2973184,0.0571392
132,"[36, 42, 34, 52]",0.7269539654254913,80,1,36,88,3,42,72,3,34,112,1,52,2.8135936,0.3162112,1.7055744,0.3885568,0.0485504
744,"[21, 52, 16, 25]",0.7269753694534302,48,2,21,112,1,52,40,1,16,56,2,25,1.9001728,0.753664,0.407552,0.3582976,0.0259584
290,"[14, 41, 28, 17]",0.7270980060100556,32,3,14,88,2,41,64,1,28,40,2,17,1.9305472,0.6766592,0.6191104,0.2426368,0.03744
805,"[13, 34, 50, 30]",0.7271452069282531,32,2,13,72,3,34,104,3,50,64,3,30,2.1313536,0.4374528,0.7499776,0.478976,0.1102464
112,"[28, 38, 0, 41]",0.7273070514202118,64,1,28,80,3,38,8,1,0,88,2,41,2.1072256,0.2768896,1.273856,0.1729536,0.0288256
547,"[26, 13, 33, 8]",0.7274679124355317,56,3,26,32,2,13,72,2,33,24,1,8,2.600192,1.6449536,0.4462592,0.116992,0.0372864
622,"[14, 57, 40, 30]",0.727557760477066,32,3,14,120,2,57,88,1,40,64,3,30,2.5677568,0.6766592,1.0000384,0.4476416,0.0887168
788,"[14, 1, 59, 21]",0.7276036024093628,32,3,14,8,2,1,120,4,59,48,2,21,1.856768,0.6766592,0.1255424,0.5880832,0.1117824
851,"[29, 29, 25, 20]",0.727654492855072,64,2,29,64,2,29,56,2,25,48,1,20,2.5095424,1.1747328,0.7766016,0.1777152,0.025792
243,"[56, 17, 3, 47]",0.7279632925987244,120,1,56,40,2,17,8,4,3,96,4,47,2.6387968,0.4145152,1.724416,0.0495616,0.0956032
529,"[20, 57, 57, 53]",0.7282651662826538,48,1,20,120,2,57,120,2,57,112,2,53,2.5998848,0.237568,1.1839488,0.665088,0.1585792
569,"[18, 41, 36, 57]",0.7282790064811706,40,3,18,88,2,41,80,1,36,120,2,57,2.3589376,0.9469952,0.6979584,0.2524672,0.106816
183,"[22, 56, 5, 1]",0.7286092102527618,48,3,22,120,1,56,16,2,5,8,2,1,2.4388352,1.26976,0.4190208,0.3928576,0.002496
802,"[48, 37, 6, 35]",0.7286640048027039,104,1,48,80,2,37,16,3,6,72,4,35,2.6802688,0.3751936,1.707008,0.185856,0.0575104
767,"[20, 47, 32, 40]",0.7286837100982666,48,1,20,96,4,47,72,1,32,88,1,40,2.7936768,0.237568,1.8665472,0.2893824,0.0454784
831,"[17, 31, 22, 6]",0.7289034187793731,40,2,17,64,4,31,48,3,22,16,3,6,2.0763776,0.5824512,0.9250816,0.1951744,0.0189696
784,"[17, 33, 51, 3]",0.7290643095970154,40,2,17,72,2,33,104,4,51,8,4,3,2.177216,0.5824512,0.5435392,0.6234112,0.0731136
261,"[48, 19, 15, 1]",0.729109787940979,104,1,48,40,4,19,32,4,15,8,2,1,2.3553024,0.3751936,1.519616,0.0979456,0.0078464
799,"[23, 20, 44, 3]",0.7291949808597564,48,4,23,48,1,20,96,1,44,8,4,3,2.615168,1.785856,0.3158016,0.0961536,0.062656
280,"[19, 34, 15, 34]",0.7293540358543396,40,4,19,72,3,34,32,4,15,72,3,34,2.7367552,1.3115392,0.8255488,0.1980928,0.0468736
990,"[29, 19, 2, 28]",0.7293890178203583,64,2,29,40,4,19,8,3,2,64,1,28,2.3611904,1.1747328,0.781312,0.0482816,0.0021632
381,"[11, 42, 44, 22]",0.7294903755187988,24,4,11,88,3,42,96,1,44,48,3,22,2.2704512,0.5988352,0.9701376,0.2622976,0.08448
438,"[29, 11, 27, 56]",0.7295537769794465,64,2,29,24,4,11,56,4,27,120,1,56,2.3037696,1.1747328,0.5834752,0.157696,0.0331648
353,"[10, 49, 43, 7]",0.7295999884605407,24,3,10,104,2,49,88,4,43,16,4,7,2.255872,0.458752,0.7274496,0.6585344,0.0564352
861,"[18, 22, 58, 59]",0.7296509921550751,40,3,18,48,3,22,120,3,58,120,4,59,2.5408896,0.9469952,0.4900864,0.4872192,0.261888
617,"[33, 20, 28, 26]",0.7296755611896515,72,2,33,48,1,20,64,1,28,56,3,26,2.5649792,1.4245888,0.6457344,0.0846848,0.0552704
929,"[18, 31, 29, 0]",0.7296808242797852,40,3,18,64,4,31,64,2,29,8,1,0,2.4489856,0.9469952,0.9250816,0.1941504,0.0280576
981,"[21, 10, 47, 11]",0.7298904120922088,48,2,21,24,3,10,96,4,47,24,4,11,1.9369984,0.753664,0.3514368,0.406272,0.0709248
124,"[22, 7, 25, 53]",0.7299234688282012,48,3,22,16,4,7,56,2,25,112,2,53,2.0783104,1.26976,0.3203072,0.0594432,0.0740992
757,"[40, 34, 49, 57]",0.729975038766861,88,1,40,72,3,34,104,2,49,120,2,57,2.7193728,0.335872,1.5542272,0.3345408,0.140032
712,"[40, 29, 41, 4]",0.7300406217575073,88,1,40,64,2,29,88,2,41,16,1,4,2.1921536,0.335872,1.195008,0.2532864,0.0532864
494,"[36, 38, 30, 47]",0.7300481796264648,80,1,36,80,3,38,64,3,30,96,4,47,2.6646912,0.3162112,1.54624,0.3167232,0.130816
548,"[40, 44, 41, 46]",0.7301761984825135,88,1,40,96,1,44,88,2,41,96,3,46,2.2713088,0.335872,1.0491904,0.404224,0.1273216
566,"[32, 35, 53, 14]",0.7302533209323883,72,1,32,72,4,35,112,2,53,32,3,14,2.648896,0.2965504,1.5409152,0.361216,0.0955136
32,"[19, 32, 35, 13]",0.730563223361969,40,4,19,72,1,32,72,4,35,32,2,13,2.3550464,1.3115392,0.2615296,0.3852288,0.042048
749,"[24, 34, 44, 39]",0.7306208431720733,56,1,24,72,3,34,96,1,44,80,4,39,1.9525248,0.2572288,1.0160128,0.1860096,0.1385728
519,"[10, 50, 45, 59]",0.7306324660778045,24,3,10,104,3,50,96,2,45,120,4,59,2.8175872,0.458752,1.3051904,0.4751872,0.2237568
620,"[21, 36, 42, 16]",0.7307872593402862,48,2,21,80,1,36,88,3,42,40,1,16,1.953408,0.753664,0.3616768,0.4263936,0.0569728
10,"[10, 27, 46, 7]",0.7307957589626313,24,3,10,56,4,27,96,3,46,16,4,7,1.8802304,0.458752,0.630784,0.3698176,0.066176
319,"[25, 21, 0, 47]",0.7308168768882751,56,2,25,48,2,21,8,1,0,96,4,47,2.0077056,0.9510912,0.541696,0.0646144,0.0956032
389,"[22, 52, 2, 59]",0.7308237135410309,48,3,22,112,1,52,8,3,2,120,4,59,2.5153152,1.26976,0.407552,0.3362816,0.1470208
843,"[18, 37, 20, 14]",0.7308477938175202,40,3,18,80,2,37,48,1,20,32,3,14,2.1404288,0.9469952,0.617472,0.1954816,0.0257792
756,"[15, 25, 33, 29]",0.7309384346008301,32,4,15,56,2,25,72,2,33,64,2,29,1.8535424,0.9158656,0.34304,0.1835008,0.0564352
30,"[19, 24, 13, 19]",0.7310011506080627,40,4,19,56,1,24,32,2,13,40,4,19,2.046336,1.3115392,0.2418688,0.1115648,0.0266624
631,"[33, 28, 5, 26]",0.7311149775981903,72,2,33,64,1,28,16,2,5,56,3,26,2.6036096,1.4245888,0.6785024,0.1201152,0.0257024
605,"[11, 53, 30, 51]",0.7311466932296753,24,4,11,112,2,53,64,3,30,104,4,51,2.4142592,0.5988352,0.82432,0.48896,0.1474432
164,"[32, 57, 26, 1]",0.7312770068645478,72,1,32,120,2,57,56,3,26,8,2,1,2.7395456,0.2965504,1.5581184,0.50816,0.022016
590,"[40, 38, 15, 34]",0.7313221991062164,88,1,40,80,3,38,32,4,15,72,3,34,2.6708608,0.335872,1.7020928,0.2313216,0.0468736
964,"[23, 18, 11, 34]",0.7314573168754578,48,4,23,40,3,18,24,4,11,72,3,34,2.7470336,1.785856,0.4866048,0.0769024,0.0429696
565,"[13, 39, 36, 13]",0.7315001249313354,32,2,13,80,4,39,80,1,36,32,2,13,2.2884992,0.4374528,1.2324864,0.213504,0.0503552
947,"[11, 56, 57, 46]",0.7315950036048889,24,4,11,120,1,56,120,2,57,96,3,46,1.956736,0.5988352,0.162816,0.665088,0.175296
441,"[36, 42, 14, 24]",0.7316453993320465,80,1,36,88,3,42,32,3,14,56,1,24,2.6399616,0.3162112,1.7055744,0.2528768,0.0105984
315,"[21, 46, 9, 32]",0.7319635927677155,48,2,21,96,3,46,24,2,9,72,1,32,2.7548416,0.753664,1.3725696,0.2661888,0.0077184
690,"[32, 31, 10, 6]",0.7320910632610321,72,1,32,64,4,31,24,3,10,16,3,6,2.1472,0.2965504,1.3518848,0.1371136,0.0069504
755,"[17, 46, 14, 17]",0.7321788489818573,40,2,17,96,3,46,32,3,14,40,2,17,2.5240576,0.5824512,1.278976,0.2926592,0.0152704
147,"[25, 56, 9, 45]",0.7321977913379669,56,2,25,120,1,56,24,2,9,96,2,45,2.2802176,0.9510912,0.5306368,0.403968,0.0398208
600,"[15, 22, 19, 54]",0.7323129415512085,32,4,15,48,3,22,40,4,19,112,3,54,1.9373568,0.9158656,0.4194304,0.1444352,0.1029248
497,"[25, 25, 10, 11]",0.7323191881179809,56,2,25,56,2,25,24,3,10,24,4,11,2.027712,0.9510912,0.5992448,0.110848,0.0118272
421,"[16, 35, 7, 55]",0.7324883222579956,40,1,16,72,4,35,16,4,7,112,4,55,1.9692416,0.2179072,1.1075584,0.1576448,0.1314304
264,"[36, 49, 21, 4]",0.7325354516506195,80,1,36,104,2,49,48,2,21,16,1,4,2.5231488,0.3162112,1.485824,0.3495424,0.0168704
969,"[12, 43, 48, 43]",0.7326151192188263,32,1,12,88,4,43,104,1,48,88,4,43,2.43744,0.1982464,1.4526464,0.2672128,0.1646336
193,"[11, 53, 32, 27]",0.7326352417469024,24,4,11,112,2,53,72,1,32,56,4,27,2.2346368,0.5988352,0.82432,0.3828736,0.0739072
826,"[28, 57, 6, 26]",0.7328327596187592,64,1,28,120,2,57,16,3,6,56,3,26,2.4746368,0.2768896,1.420288,0.397056,0.0257024
853,"[29, 23, 18, 9]",0.7329417943954468,64,2,29,48,4,23,40,3,18,24,2,9,2.5756544,1.1747328,0.9097216,0.1216512,0.014848
33,"[10, 40, 55, 43]",0.733193427324295,24,3,10,88,1,40,112,4,55,88,4,43,1.90016,0.458752,0.1366016,0.7731712,0.1769344
567,"[16, 47, 9, 5]",0.7332606494426728,40,1,16,96,4,47,24,2,9,16,2,5,2.6176512,0.2179072,1.7729536,0.2661888,0.0059008
857,"[26, 8, 18, 53]",0.7333496034145355,56,3,26,24,1,8,40,3,18,112,2,53,2.504064,1.6449536,0.3733504,0.069888,0.0611712
684,"[13, 47, 5, 33]",0.7334869861602783,32,2,13,96,4,47,16,2,5,72,2,33,2.7631872,0.4374528,1.6924672,0.2563072,0.0222592
323,"[11, 41, 41, 17]",0.7338138878345489,24,4,11,88,2,41,88,2,41,40,2,17,1.9311488,0.5988352,0.5533696,0.3615744,0.0626688
910,"[25, 49, 23, 20]",0.7339071929454803,56,2,25,104,2,49,48,4,23,48,1,20,2.8217472,0.9510912,1.0821632,0.4140544,0.0197376
895,"[17, 46, 18, 54]",0.7339808940887451,40,2,17,96,3,46,40,3,18,112,3,54,2.632704,0.5824512,1.278976,0.3136512,0.1029248
138,"[29, 0, 14, 35]",0.7341365039348602,64,2,29,8,1,0,32,3,14,72,4,35,2.0781312,1.1747328,0.4489216,0.0352768,0.0644992
581,"[23, 1, 22, 38]",0.7341671466827393,48,4,23,8,2,1,48,3,22,80,3,38,2.5415296,1.785856,0.2635776,0.0715264,0.0658688
698,"[20, 46, 28, 33]",0.7343207836151123,48,1,20,96,3,46,64,1,28,72,2,33,2.301952,0.237568,1.3725696,0.2840576,0.053056
627,"[28, 23, 41, 58]",0.7345760881900787,64,1,28,48,4,23,88,2,41,120,3,58,1.9036672,0.2768896,0.9097216,0.1974784,0.1648768
779,"[25, 22, 15, 10]",0.7346296072006225,56,2,25,48,3,22,32,4,15,24,3,10,2.1075072,0.9510912,0.67072,0.1180672,0.012928
