Arch_ID,Config,Val_Loss,C2_w,C2_d,C2_idx,C3_w,C3_d,C3_idx,C4_w,C4_d,C4_idx,C5_w,C5_d,C5_idx
929,"[6, 46, 27, 57]",1.0153670649469635,16,3,6,96,3,46,56,4,27,120,2,57
83,"[19, 21, 15, 29]",1.015400540681533,40,4,19,48,2,21,32,4,15,64,2,29
410,"[14, 40, 58, 41]",1.0154926335370098,32,3,14,88,1,40,120,3,58,88,2,41
560,"[9, 50, 47, 8]",1.0161450998282726,24,2,9,104,3,50,96,4,47,24,1,8
428,"[26, 10, 57, 7]",1.0161501485624431,56,3,26,24,3,10,120,2,57,16,4,7
244,"[23, 18, 8, 19]",1.0161673250021759,48,4,23,40,3,18,24,1,8,40,4,19
511,"[36, 40, 30, 55]",1.0162634062178342,80,1,36,88,1,40,64,3,30,112,4,55
461,"[4, 47, 39, 30]",1.0162712975784585,16,1,4,96,4,47,80,4,39,64,3,30
293,"[48, 22, 47, 12]",1.0163732369740803,104,1,48,48,3,22,96,4,47,32,1,12
504,"[13, 38, 27, 56]",1.0164879317636843,32,2,13,80,3,38,56,4,27,120,1,56
673,"[15, 24, 39, 10]",1.0165847856321453,32,4,15,56,1,24,80,4,39,24,3,10
578,"[40, 13, 59, 57]",1.0167308979564242,88,1,40,32,2,13,120,4,59,120,2,57
541,"[21, 39, 2, 7]",1.0167789297339358,48,2,21,80,4,39,8,3,2,16,4,7
734,"[13, 43, 21, 3]",1.0172367029719882,32,2,13,88,4,43,48,2,21,8,4,3
475,"[22, 7, 49, 23]",1.017473565943447,48,3,22,16,4,7,104,2,49,48,4,23
94,"[9, 39, 14, 49]",1.0175010554584456,24,2,9,80,4,39,32,3,14,104,2,49
327,"[17, 41, 41, 3]",1.0175509791315338,40,2,17,88,2,41,88,2,41,8,4,3
671,"[18, 34, 32, 33]",1.017614291773902,40,3,18,72,3,34,72,1,32,72,2,33
863,"[16, 43, 17, 41]",1.0177085134718153,40,1,16,88,4,43,40,2,17,88,2,41
691,"[33, 32, 29, 57]",1.0177596498418737,72,2,33,72,1,32,64,2,29,120,2,57
612,"[13, 39, 29, 9]",1.0189035762975245,32,2,13,80,4,39,64,2,29,24,2,9
431,"[20, 54, 14, 13]",1.0192220093291482,48,1,20,112,3,54,32,3,14,32,2,13
270,"[25, 13, 19, 37]",1.019433252605391,56,2,25,32,2,13,40,4,19,80,2,37
974,"[15, 34, 42, 12]",1.0195039518085527,32,4,15,72,3,34,88,3,42,32,1,12
64,"[40, 26, 37, 17]",1.01959623893102,88,1,40,56,3,26,80,2,37,40,2,17
544,"[26, 9, 36, 35]",1.0203241853066434,56,3,26,24,2,9,80,1,36,72,4,35
151,"[44, 56, 53, 55]",1.0204039017359416,96,1,44,120,1,56,112,2,53,112,4,55
163,"[36, 41, 21, 53]",1.0204819764619992,80,1,36,88,2,41,48,2,21,112,2,53
284,"[25, 40, 13, 50]",1.020502288400391,56,2,25,88,1,40,32,2,13,104,3,50
676,"[19, 10, 24, 51]",1.0207300583521526,40,4,19,24,3,10,56,1,24,104,4,51
35,"[32, 46, 5, 49]",1.0207631551189187,72,1,32,96,3,46,16,2,5,104,2,49
164,"[29, 29, 19, 36]",1.0209977906427266,64,2,29,64,2,29,40,4,19,80,1,36
71,"[32, 57, 32, 42]",1.0210283089567114,72,1,32,120,2,57,72,1,32,88,3,42
312,"[52, 14, 17, 54]",1.0210336910353766,112,1,52,32,3,14,40,2,17,112,3,54
75,"[25, 15, 21, 29]",1.0210984768690887,56,2,25,32,4,15,48,2,21,64,2,29
912,"[15, 49, 17, 53]",1.0213497465039476,32,4,15,104,2,49,40,2,17,112,2,53
167,"[19, 48, 25, 22]",1.0214209703751553,40,4,19,104,1,48,56,2,25,48,3,22
606,"[21, 19, 0, 55]",1.0215861068831549,48,2,21,40,4,19,8,1,0,112,4,55
574,"[44, 25, 23, 21]",1.0216552666675898,96,1,44,56,2,25,48,4,23,48,2,21
499,"[14, 38, 52, 41]",1.0216705129470354,32,3,14,80,3,38,112,1,52,88,2,41
829,"[48, 9, 34, 47]",1.0220866291611284,104,1,48,24,2,9,72,3,34,96,4,47
331,"[19, 18, 38, 48]",1.0221079411330047,40,4,19,40,3,18,80,3,38,104,1,48
66,"[28, 27, 17, 57]",1.022241198722227,64,1,28,56,4,27,40,2,17,120,2,57
45,"[36, 35, 13, 13]",1.0225525196687675,80,1,36,72,4,35,32,2,13,32,2,13
188,"[21, 7, 59, 15]",1.022738168269028,48,2,21,16,4,7,120,4,59,32,4,15
33,"[9, 34, 47, 48]",1.0229375303527455,24,2,9,72,3,34,96,4,47,104,1,48
638,"[15, 34, 7, 14]",1.023021689167729,32,4,15,72,3,34,16,4,7,32,3,14
960,"[7, 49, 22, 54]",1.0230244199434917,16,4,7,104,2,49,48,3,22,112,3,54
8,"[44, 25, 10, 46]",1.0231340005074019,96,1,44,56,2,25,24,3,10,96,3,46
323,"[24, 37, 47, 44]",1.0231691944746324,56,1,24,80,2,37,96,4,47,96,1,44
451,"[22, 25, 8, 30]",1.0232032625763505,48,3,22,56,2,25,24,1,8,64,3,30
836,"[10, 31, 43, 12]",1.0232709189991893,24,3,10,64,4,31,88,4,43,32,1,12
408,"[26, 11, 12, 38]",1.0234372240525704,56,3,26,24,4,11,32,1,12,80,3,38
402,"[6, 53, 17, 59]",1.0237521301081152,16,3,6,112,2,53,40,2,17,120,4,59
914,"[11, 43, 3, 23]",1.0242944999977395,24,4,11,88,4,43,8,4,3,48,4,23
632,"[36, 29, 30, 2]",1.0243167560777546,80,1,36,64,2,29,64,3,30,8,3,2
666,"[15, 16, 58, 14]",1.0243291604666063,32,4,15,40,1,16,120,3,58,32,3,14
809,"[16, 46, 56, 18]",1.0243426281728862,40,1,16,96,3,46,120,1,56,40,3,18
450,"[21, 38, 3, 10]",1.0244336356351404,48,2,21,80,3,38,8,4,3,24,3,10
443,"[22, 20, 9, 55]",1.0244805371319805,48,3,22,48,1,20,24,2,9,112,4,55
765,"[16, 50, 11, 29]",1.0246300182224792,40,1,16,104,3,50,24,4,11,64,2,29
685,"[28, 43, 16, 33]",1.0252385374940471,64,1,28,88,4,43,40,1,16,72,2,33
515,"[6, 31, 58, 7]",1.0253001554512684,16,3,6,64,4,31,120,3,58,16,4,7
801,"[29, 28, 37, 29]",1.0254176170737654,64,2,29,64,1,28,80,2,37,64,2,29
991,"[52, 17, 21, 34]",1.0255337026384141,112,1,52,40,2,17,48,2,21,72,3,34
479,"[14, 39, 27, 0]",1.025574375817805,32,3,14,80,4,39,56,4,27,8,1,0
516,"[17, 35, 16, 10]",1.0257491557686418,40,2,17,72,4,35,40,1,16,24,3,10
870,"[29, 13, 20, 54]",1.025957163469291,64,2,29,32,2,13,48,1,20,112,3,54
60,"[14, 40, 54, 6]",1.0266480541523593,32,3,14,88,1,40,112,3,54,16,3,6
134,"[16, 30, 55, 52]",1.0267090377984223,40,1,16,64,3,30,112,4,55,112,1,52
314,"[40, 15, 30, 45]",1.0269943792142986,88,1,40,32,4,15,64,3,30,96,2,45
867,"[40, 29, 29, 7]",1.0271985037827198,88,1,40,64,2,29,64,2,29,16,4,7
92,"[32, 30, 21, 6]",1.0272009394786976,72,1,32,64,3,30,48,2,21,16,3,6
39,"[44, 56, 27, 31]",1.0274228438918973,96,1,44,120,1,56,56,4,27,64,4,31
498,"[40, 33, 40, 30]",1.0274332548365182,88,1,40,72,2,33,88,1,40,64,3,30
708,"[22, 33, 9, 25]",1.027597000569473,48,3,22,72,2,33,24,2,9,56,2,25
48,"[22, 6, 29, 30]",1.0282150462821678,48,3,22,16,3,6,64,2,29,64,3,30
908,"[36, 27, 57, 2]",1.0285819010970034,80,1,36,56,4,27,120,2,57,8,3,2
626,"[23, 10, 15, 33]",1.029048047683857,48,4,23,24,3,10,32,4,15,72,2,33
806,"[29, 20, 27, 2]",1.0290780479525343,64,2,29,48,1,20,56,4,27,8,3,2
131,"[20, 56, 46, 55]",1.0291467316356706,48,1,20,120,1,56,96,3,46,112,4,55
484,"[15, 57, 36, 18]",1.0291684836517145,32,4,15,120,2,57,80,1,36,40,3,18
255,"[15, 35, 24, 33]",1.0293821177364868,32,4,15,72,4,35,56,1,24,72,2,33
206,"[22, 34, 14, 40]",1.029481589794159,48,3,22,72,3,34,32,3,14,88,1,40
155,"[36, 49, 25, 6]",1.029508708435812,80,1,36,104,2,49,56,2,25,16,3,6
649,"[20, 50, 40, 11]",1.0296114925984983,48,1,20,104,3,50,88,1,40,24,4,11
971,"[48, 25, 23, 3]",1.0299871968634335,104,1,48,56,2,25,48,4,23,8,4,3
853,"[32, 45, 21, 10]",1.0300518936581082,72,1,32,96,2,45,48,2,21,24,3,10
766,"[52, 19, 5, 58]",1.0300581403720526,112,1,52,40,4,19,16,2,5,120,3,58
892,"[17, 42, 7, 5]",1.0307350585490098,40,2,17,88,3,42,16,4,7,16,2,5
275,"[22, 29, 52, 53]",1.0307707896939031,48,3,22,64,2,29,112,1,52,112,2,53
358,"[26, 19, 15, 16]",1.0311789703957828,56,3,26,40,4,19,32,4,15,40,1,16
563,"[26, 17, 1, 50]",1.031223076361197,56,3,26,40,2,17,8,2,1,104,3,50
580,"[26, 6, 40, 35]",1.0314276196338512,56,3,26,16,3,6,88,1,40,72,4,35
686,"[23, 4, 42, 49]",1.032128002172635,48,4,23,16,1,4,88,3,42,104,2,49
932,"[44, 30, 34, 8]",1.0322423459571084,96,1,44,64,3,30,72,3,34,24,1,8
715,"[22, 19, 3, 18]",1.0323759810424145,48,3,22,40,4,19,8,4,3,40,3,18
936,"[11, 43, 11, 3]",1.0324091727350966,24,4,11,88,4,43,24,4,11,8,4,3
902,"[4, 54, 13, 55]",1.0330097211731806,16,1,4,112,3,54,32,2,13,112,4,55
126,"[36, 28, 37, 59]",1.0331660472316506,80,1,36,64,1,28,80,2,37,120,4,59
782,"[52, 21, 42, 1]",1.033581390792941,112,1,52,48,2,21,88,3,42,8,2,1
981,"[40, 17, 23, 33]",1.0336701855247403,88,1,40,40,2,17,48,4,23,72,2,33
887,"[8, 54, 21, 22]",1.0338600542810228,24,1,8,112,3,54,48,2,21,48,3,22
761,"[36, 27, 23, 40]",1.03388187178859,80,1,36,56,4,27,48,4,23,88,1,40
589,"[10, 41, 35, 56]",1.0339353209660378,24,3,10,88,2,41,72,4,35,120,1,56
582,"[15, 23, 49, 5]",1.034155978832716,32,4,15,48,4,23,104,2,49,16,2,5
581,"[44, 25, 35, 56]",1.034923889754731,96,1,44,56,2,25,72,4,35,120,1,56
389,"[21, 45, 28, 33]",1.0351351352385532,48,2,21,96,2,45,64,1,28,72,2,33
505,"[14, 23, 50, 8]",1.0351612737149367,32,3,14,48,4,23,104,3,50,24,1,8
407,"[32, 27, 1, 34]",1.0355213085810344,72,1,32,56,4,27,8,2,1,72,3,34
18,"[5, 58, 33, 14]",1.0356277897034163,16,2,5,120,3,58,72,2,33,32,3,14
754,"[25, 45, 48, 17]",1.0360238294542572,56,2,25,96,2,45,104,1,48,40,2,17
106,"[22, 3, 53, 39]",1.036037783563873,48,3,22,8,4,3,112,2,53,80,4,39
628,"[22, 15, 52, 49]",1.0361307638662833,48,3,22,32,4,15,112,1,52,104,2,49
234,"[19, 5, 34, 10]",1.0363051604341578,40,4,19,16,2,5,72,3,34,24,3,10
51,"[25, 34, 2, 21]",1.036473947542685,56,2,25,72,3,34,8,3,2,48,2,21
871,"[15, 35, 0, 19]",1.0366031417140253,32,4,15,72,4,35,8,1,0,40,4,19
413,"[19, 52, 24, 51]",1.036710321167369,40,4,19,112,1,52,56,1,24,104,4,51
444,"[14, 45, 6, 14]",1.0368450004377483,32,3,14,96,2,45,16,3,6,32,3,14
69,"[23, 15, 36, 53]",1.0368527026824008,48,4,23,32,4,15,80,1,36,112,2,53
889,"[24, 35, 7, 25]",1.0373103177105938,56,1,24,72,4,35,16,4,7,56,2,25
645,"[4, 27, 59, 54]",1.037646128807539,16,1,4,56,4,27,120,4,59,112,3,54
219,"[36, 22, 46, 16]",1.0378359997714008,80,1,36,48,3,22,96,3,46,40,1,16
954,"[28, 39, 13, 2]",1.0379004309206834,64,1,28,80,4,39,32,2,13,8,3,2
984,"[21, 24, 59, 56]",1.038217685840748,48,2,21,56,1,24,120,4,59,120,1,56
796,"[36, 44, 42, 18]",1.0382722579402688,80,1,36,96,1,44,88,3,42,40,3,18
278,"[40, 48, 46, 53]",1.0385045048631267,88,1,40,104,1,48,96,3,46,112,2,53
652,"[29, 36, 11, 22]",1.0390111141734653,64,2,29,80,1,36,24,4,11,48,3,22
631,"[16, 38, 57, 5]",1.0391015851939167,40,1,16,80,3,38,120,2,57,16,2,5
176,"[29, 14, 7, 10]",1.0391737862869546,64,2,29,32,3,14,16,4,7,24,3,10
785,"[25, 25, 0, 39]",1.0395452240366994,56,2,25,56,2,25,8,1,0,80,4,39
97,"[17, 41, 2, 46]",1.0398991843800487,40,2,17,88,2,41,8,3,2,96,3,46
49,"[29, 11, 27, 48]",1.0406129632467105,64,2,29,24,4,11,56,4,27,104,1,48
707,"[26, 0, 57, 39]",1.0407486609470697,56,3,26,8,1,0,120,2,57,80,4,39
599,"[40, 25, 33, 17]",1.0408370200498605,88,1,40,56,2,25,72,2,33,40,2,17
746,"[21, 31, 40, 5]",1.0409452002725483,48,2,21,64,4,31,88,1,40,16,2,5
471,"[40, 25, 16, 46]",1.0412309250713867,88,1,40,56,2,25,40,1,16,96,3,46
316,"[32, 53, 41, 5]",1.0415395844129869,72,1,32,112,2,53,88,2,41,16,2,5
54,"[25, 9, 24, 47]",1.0416911722701272,56,2,25,24,2,9,56,1,24,96,4,47
386,"[20, 35, 36, 53]",1.0418605738215976,48,1,20,72,4,35,80,1,36,112,2,53
207,"[9, 50, 56, 37]",1.0420581845589627,24,2,9,104,3,50,120,1,56,80,2,37
879,"[18, 38, 33, 28]",1.042098895267204,40,3,18,80,3,38,72,2,33,64,1,28
934,"[52, 28, 37, 42]",1.0422646123685955,112,1,52,64,1,28,80,2,37,88,3,42
689,"[9, 46, 23, 44]",1.0423000072255546,24,2,9,96,3,46,48,4,23,96,1,44
432,"[19, 44, 31, 24]",1.0425355780271837,40,4,19,96,1,44,64,4,31,56,1,24
289,"[7, 47, 14, 25]",1.0427843781165134,16,4,7,96,4,47,32,3,14,56,2,25
162,"[44, 37, 13, 33]",1.0428254825097543,96,1,44,80,2,37,32,2,13,72,2,33
254,"[14, 48, 53, 45]",1.0429484100989352,32,3,14,104,1,48,112,2,53,96,2,45
602,"[16, 47, 17, 5]",1.0435311485219885,40,1,16,96,4,47,40,2,17,16,2,5
640,"[23, 24, 12, 39]",1.0437481395992232,48,4,23,56,1,24,32,1,12,80,4,39
705,"[19, 34, 44, 9]",1.0442735037685913,40,4,19,72,3,34,96,1,44,24,2,9
238,"[33, 17, 5, 10]",1.0443757036585866,72,2,33,40,2,17,16,2,5,24,3,10
399,"[18, 14, 49, 5]",1.0445069383691858,40,3,18,32,3,14,104,2,49,16,2,5
95,"[18, 18, 19, 32]",1.0447084351822182,40,3,18,40,3,18,40,4,19,72,1,32
679,"[52, 17, 43, 20]",1.0448863918398634,112,1,52,40,2,17,88,4,43,48,1,20
487,"[11, 52, 50, 21]",1.0449516861527055,24,4,11,112,1,52,104,3,50,48,2,21
658,"[18, 8, 57, 22]",1.0450193771609553,40,3,18,24,1,8,120,2,57,48,3,22
654,"[19, 32, 49, 6]",1.0453853136227456,40,4,19,72,1,32,104,2,49,16,3,6
814,"[18, 56, 18, 29]",1.0455694794654846,40,3,18,120,1,56,40,3,18,64,2,29
298,"[25, 56, 52, 46]",1.0464070137636161,56,2,25,120,1,56,112,1,52,96,3,46
721,"[33, 11, 17, 13]",1.0464105157204617,72,2,33,24,4,11,40,2,17,32,2,13
116,"[26, 28, 20, 50]",1.0464773016211428,56,3,26,64,1,28,48,1,20,104,3,50
831,"[24, 31, 26, 48]",1.0470834742357702,56,1,24,64,4,31,56,3,26,104,1,48
935,"[11, 41, 50, 44]",1.0471821552441445,24,4,11,88,2,41,104,3,50,96,1,44
459,"[4, 46, 57, 15]",1.0474867187900307,16,1,4,96,3,46,120,2,57,32,4,15
362,"[40, 23, 23, 4]",1.0491466073342313,88,1,40,48,4,23,48,4,23,16,1,4
651,"[26, 10, 23, 20]",1.0491897566818897,56,3,26,24,3,10,48,4,23,48,1,20
551,"[32, 45, 24, 15]",1.0494164184287742,72,1,32,96,2,45,56,1,24,32,4,15
951,"[28, 37, 34, 24]",1.0499018055421334,64,1,28,80,2,37,72,3,34,56,1,24
455,"[12, 46, 7, 45]",1.050436642434862,32,1,12,96,3,46,16,4,7,96,2,45
846,"[56, 15, 41, 21]",1.0505856415371837,120,1,56,32,4,15,88,2,41,48,2,21
145,"[15, 26, 11, 2]",1.0510602151906048,32,4,15,56,3,26,24,4,11,8,3,2
91,"[17, 57, 23, 0]",1.0510951942867703,40,2,17,120,2,57,48,4,23,8,1,0
294,"[5, 54, 49, 17]",1.051115139031116,16,2,5,112,3,54,104,2,49,40,2,17
14,"[24, 49, 30, 56]",1.051293796963162,56,1,24,104,2,49,64,3,30,120,1,56
883,"[23, 13, 33, 2]",1.0513139838053855,48,4,23,32,2,13,72,2,33,8,3,2
959,"[40, 9, 57, 27]",1.0514618401174192,88,1,40,24,2,9,120,2,57,56,4,27
657,"[29, 7, 5, 43]",1.0515905729046575,64,2,29,16,4,7,16,2,5,88,4,43
646,"[33, 36, 5, 30]",1.0516254085081596,72,2,33,80,1,36,16,2,5,64,3,30
474,"[5, 57, 14, 23]",1.051981762603477,16,2,5,120,2,57,32,3,14,48,4,23
616,"[22, 27, 7, 56]",1.052479910261837,48,3,22,56,4,27,16,4,7,120,1,56
508,"[13, 57, 1, 27]",1.0525453524825015,32,2,13,120,2,57,8,2,1,56,4,27
877,"[12, 50, 16, 14]",1.052680786009188,32,1,12,104,3,50,40,1,16,32,3,14
770,"[33, 8, 15, 18]",1.052904928907936,72,2,33,24,1,8,32,4,15,40,3,18
906,"[24, 31, 12, 41]",1.0530842270380185,56,1,24,64,4,31,32,1,12,88,2,41
543,"[36, 41, 48, 53]",1.0534171690175562,80,1,36,88,2,41,104,1,48,112,2,53
125,"[15, 30, 40, 17]",1.053635709815555,32,4,15,64,3,30,88,1,40,40,2,17
369,"[23, 4, 30, 21]",1.0540905558032754,48,4,23,16,1,4,64,3,30,48,2,21
998,"[15, 39, 4, 17]",1.0542304663010587,32,4,15,80,4,39,16,1,4,40,2,17
668,"[22, 40, 20, 27]",1.0543791909276703,48,3,22,88,1,40,48,1,20,56,4,27
927,"[6, 43, 46, 48]",1.0544675860875918,16,3,6,88,4,43,96,3,46,104,1,48
968,"[26, 0, 50, 49]",1.054698583520489,56,3,26,8,1,0,104,3,50,104,2,49
173,"[29, 44, 20, 27]",1.0550571981771493,64,2,29,96,1,44,48,1,20,56,4,27
25,"[22, 52, 9, 18]",1.0554177739002086,48,3,22,112,1,52,24,2,9,40,3,18
112,"[18, 53, 10, 1]",1.0554916630556554,40,3,18,112,2,53,24,3,10,8,2,1
80,"[20, 39, 36, 13]",1.055910602763847,48,1,20,80,4,39,80,1,36,32,2,13
663,"[14, 31, 53, 56]",1.055992661434927,32,3,14,64,4,31,112,2,53,120,1,56
111,"[25, 18, 12, 21]",1.056020775694906,56,2,25,40,3,18,32,1,12,48,2,21
166,"[48, 24, 18, 35]",1.0560529872223183,104,1,48,56,1,24,40,3,18,72,4,35
524,"[6, 46, 54, 40]",1.0561162439393408,16,3,6,96,3,46,112,3,54,88,1,40
102,"[4, 42, 46, 3]",1.0562385283870461,16,1,4,88,3,42,96,3,46,8,4,3
138,"[21, 1, 58, 50]",1.0564868185255263,48,2,21,8,2,1,120,3,58,104,3,50
603,"[22, 16, 42, 28]",1.0570875921367127,48,3,22,40,1,16,88,3,42,64,1,28
995,"[18, 49, 41, 56]",1.0575708930875047,40,3,18,104,2,49,88,2,41,120,1,56
98,"[36, 45, 36, 41]",1.0577824763309809,80,1,36,96,2,45,80,1,36,88,2,41
235,"[29, 52, 8, 55]",1.057998396732189,64,2,29,112,1,52,24,1,8,112,4,55
43,"[23, 16, 36, 34]",1.0580869670267459,48,4,23,40,1,16,80,1,36,72,3,34
604,"[4, 41, 59, 33]",1.0582335672260803,16,1,4,88,2,41,120,4,59,72,2,33
586,"[22, 20, 46, 4]",1.0583007114904899,48,3,22,48,1,20,96,3,46,16,1,4
261,"[48, 5, 31, 51]",1.0585327096927313,104,1,48,16,2,5,64,4,31,104,4,51
446,"[19, 11, 18, 9]",1.059022609098458,40,4,19,24,4,11,40,3,18,24,2,9
985,"[28, 41, 56, 11]",1.0597142650757307,64,1,28,88,2,41,120,1,56,24,4,11
476,"[52, 8, 55, 38]",1.0598447411148637,112,1,52,24,1,8,112,4,55,80,3,38
282,"[48, 7, 58, 23]",1.0604974737873785,104,1,48,16,4,7,120,3,58,48,4,23
537,"[44, 44, 27, 29]",1.0606309293228904,96,1,44,96,1,44,56,4,27,64,2,29
204,"[14, 50, 2, 13]",1.0607366797364788,32,3,14,104,3,50,8,3,2,32,2,13
184,"[18, 44, 24, 50]",1.0609544699574693,40,3,18,96,1,44,56,1,24,104,3,50
228,"[15, 53, 44, 21]",1.061017608936922,32,4,15,112,2,53,96,1,44,48,2,21
500,"[36, 36, 57, 22]",1.0612111959928348,80,1,36,80,1,36,120,2,57,48,3,22
710,"[25, 56, 30, 24]",1.0612393374796267,56,2,25,120,1,56,64,3,30,56,1,24
349,"[36, 45, 17, 5]",1.0612821681999867,80,1,36,96,2,45,40,2,17,16,2,5
52,"[33, 36, 10, 25]",1.061589831923261,72,2,33,80,1,36,24,3,10,56,2,25
525,"[40, 32, 49, 15]",1.061921454506156,88,1,40,72,1,32,104,2,49,32,4,15
694,"[2, 46, 54, 31]",1.0625186761220295,8,3,2,96,3,46,112,3,54,64,4,31
813,"[48, 19, 13, 13]",1.062526927318102,104,1,48,40,4,19,32,2,13,32,2,13
268,"[26, 3, 56, 39]",1.0626105040679743,56,3,26,8,4,3,120,1,56,80,4,39
154,"[15, 46, 0, 7]",1.0626152562506406,32,4,15,96,3,46,8,1,0,16,4,7
593,"[29, 19, 10, 48]",1.0626568713305908,64,2,29,40,4,19,24,3,10,104,1,48
781,"[26, 4, 52, 43]",1.0628137625293967,56,3,26,16,1,4,112,1,52,88,4,43
392,"[29, 4, 26, 45]",1.062987545390188,64,2,29,16,1,4,56,3,26,96,2,45
74,"[21, 44, 36, 38]",1.0632632242308722,48,2,21,96,1,44,80,1,36,80,3,38
345,"[22, 3, 46, 25]",1.0634321261335302,48,3,22,8,4,3,96,3,46,56,2,25
561,"[29, 0, 50, 15]",1.0635521912280423,64,2,29,8,1,0,104,3,50,32,4,15
790,"[44, 34, 33, 40]",1.0635586977005005,96,1,44,72,3,34,72,2,33,88,1,40
27,"[29, 20, 17, 25]",1.0640128196021656,64,2,29,48,1,20,40,2,17,56,2,25
300,"[40, 30, 49, 32]",1.0645331107539895,88,1,40,64,3,30,104,2,49,72,1,32
81,"[29, 32, 50, 0]",1.0645662553516435,64,2,29,72,1,32,104,3,50,8,1,0
129,"[19, 28, 58, 8]",1.0647086964713202,40,4,19,64,1,28,120,3,58,24,1,8
517,"[32, 39, 7, 52]",1.064713798923257,72,1,32,80,4,39,16,4,7,112,1,52
900,"[52, 8, 51, 34]",1.0647268030378554,112,1,52,24,1,8,104,4,51,72,3,34
911,"[13, 50, 1, 17]",1.065032621960581,32,2,13,104,3,50,8,2,1,40,2,17
728,"[33, 3, 57, 18]",1.065270028732441,72,2,33,8,4,3,120,2,57,40,3,18
600,"[22, 9, 24, 26]",1.0652919522038213,48,3,22,24,2,9,56,1,24,56,3,26
572,"[9, 54, 16, 21]",1.0654320120811462,24,2,9,112,3,54,40,1,16,48,2,21
136,"[21, 18, 57, 52]",1.06556839707457,48,2,21,40,3,18,120,2,57,112,1,52
875,"[25, 52, 48, 19]",1.0668470756507213,56,2,25,112,1,52,104,1,48,40,4,19
229,"[29, 33, 25, 8]",1.0669864136495708,64,2,29,72,2,33,56,2,25,24,1,8
771,"[24, 50, 44, 5]",1.0671563383973675,56,1,24,104,3,50,96,1,44,16,2,5
103,"[22, 18, 29, 44]",1.0673564444353552,48,3,22,40,3,18,64,2,29,96,1,44
845,"[11, 38, 6, 3]",1.0676215423478022,24,4,11,80,3,38,16,3,6,8,4,3
213,"[14, 49, 5, 17]",1.0676430463790894,32,3,14,104,2,49,16,2,5,40,2,17
226,"[22, 4, 18, 15]",1.0676476418236156,48,3,22,16,1,4,40,3,18,32,4,15
865,"[25, 44, 34, 4]",1.0682408000216073,56,2,25,96,1,44,72,3,34,16,1,4
322,"[25, 38, 9, 12]",1.0683423589777064,56,2,25,80,3,38,24,2,9,32,1,12
259,"[44, 27, 28, 9]",1.0686267555495839,96,1,44,56,4,27,64,1,28,24,2,9
793,"[44, 44, 49, 11]",1.0690172322002458,96,1,44,96,1,44,104,2,49,24,4,11
363,"[24, 45, 40, 57]",1.0694616584130276,56,1,24,96,2,45,88,1,40,120,2,57
249,"[52, 7, 27, 58]",1.0695451888037317,112,1,52,16,4,7,56,4,27,120,3,58
34,"[6, 43, 40, 33]",1.0696478493419694,16,3,6,88,4,43,88,1,40,72,2,33
823,"[44, 48, 51, 32]",1.0697097093970687,96,1,44,104,1,48,104,4,51,72,1,32
609,"[44, 16, 37, 34]",1.0697234464280398,96,1,44,40,1,16,80,2,37,72,3,34
950,"[48, 6, 55, 14]",1.0702153436931563,104,1,48,16,3,6,112,4,55,32,3,14
183,"[48, 7, 22, 51]",1.0707197226124046,104,1,48,16,4,7,48,3,22,104,4,51
777,"[12, 57, 58, 48]",1.0707241517526132,32,1,12,120,2,57,120,3,58,104,1,48
907,"[5, 50, 28, 14]",1.0708795807979725,16,2,5,104,3,50,64,1,28,32,3,14
165,"[56, 18, 32, 37]",1.0708975563814611,120,1,56,40,3,18,72,1,32,80,2,37
501,"[5, 46, 27, 20]",1.0709405901991291,16,2,5,96,3,46,56,4,27,48,1,20
192,"[48, 27, 37, 36]",1.0709728238023357,104,1,48,56,4,27,80,2,37,80,1,36
945,"[3, 58, 30, 47]",1.0711539770350045,8,4,3,120,3,58,64,3,30,96,4,47
903,"[25, 20, 36, 34]",1.0714332203806183,56,2,25,48,1,20,80,1,36,72,3,34
807,"[21, 19, 45, 8]",1.0717861380106137,48,2,21,40,4,19,96,2,45,24,1,8
819,"[21, 42, 21, 0]",1.0718674998224518,48,2,21,88,3,42,48,2,21,8,1,0
127,"[16, 57, 3, 35]",1.0725976589285298,40,1,16,120,2,57,8,4,3,72,4,35
348,"[19, 14, 18, 32]",1.0726713920816964,40,4,19,32,3,14,40,3,18,72,1,32
608,"[29, 3, 45, 15]",1.072897359912778,64,2,29,8,4,3,96,2,45,32,4,15
351,"[56, 8, 31, 35]",1.0732512326888095,120,1,56,24,1,8,64,4,31,72,4,35
496,"[36, 37, 13, 3]",1.074217524057553,80,1,36,80,2,37,32,2,13,8,4,3
840,"[14, 23, 57, 40]",1.0749972389068132,32,3,14,48,4,23,120,2,57,88,1,40
740,"[18, 56, 5, 19]",1.076027931254587,40,3,18,120,1,56,16,2,5,40,4,19
482,"[5, 57, 40, 27]",1.0762875926347426,16,2,5,120,2,57,88,1,40,56,4,27
53,"[4, 54, 49, 6]",1.0766138419692899,16,1,4,112,3,54,104,2,49,16,3,6
239,"[25, 12, 50, 52]",1.076798658312103,56,2,25,32,1,12,104,3,50,112,1,52
535,"[25, 29, 32, 3]",1.0770274135801527,56,2,25,64,2,29,72,1,32,8,4,3
366,"[4, 39, 43, 52]",1.077033821447396,16,1,4,80,4,39,88,4,43,112,1,52
437,"[25, 28, 23, 20]",1.077676844449691,56,2,25,64,1,28,48,4,23,48,1,20
