Arch_ID,Config,Val_Loss,C2_w,C2_d,C2_idx,C3_w,C3_d,C3_idx,C4_w,C4_d,C4_idx,C5_w,C5_d,C5_idx
502,"[56, 9, 49, 34]",0.8076153874397278,120,1,56,24,2,9,104,2,49,72,3,34
363,"[52, 36, 7, 12]",0.8080628871917724,112,1,52,80,1,36,16,4,7,32,1,12
725,"[29, 16, 24, 24]",0.8087364614009858,64,2,29,40,1,16,56,1,24,56,1,24
258,"[33, 2, 53, 8]",0.8091993927955627,72,2,33,8,3,2,112,2,53,24,1,8
340,"[3, 57, 26, 50]",0.80956329703331,8,4,3,120,2,57,56,3,26,104,3,50
806,"[33, 16, 4, 8]",0.8098483443260193,72,2,33,40,1,16,16,1,4,24,1,8
558,"[4, 53, 46, 31]",0.8101660013198853,16,1,4,112,2,53,96,3,46,64,4,31
905,"[40, 16, 57, 44]",0.8102558255195618,88,1,40,40,1,16,120,2,57,96,1,44
166,"[48, 28, 8, 13]",0.8107457399368286,104,1,48,64,1,28,24,1,8,32,2,13
0,"[5, 46, 1, 13]",0.8108868300914764,16,2,5,96,3,46,8,2,1,32,2,13
452,"[9, 37, 55, 20]",0.8111500322818757,24,2,9,80,2,37,112,4,55,48,1,20
236,"[1, 53, 38, 38]",0.8116197109222412,8,2,1,112,2,53,80,3,38,80,3,38
276,"[4, 53, 35, 23]",0.8116402804851532,16,1,4,112,2,53,72,4,35,48,4,23
748,"[7, 58, 2, 12]",0.8121610939502716,16,4,7,120,3,58,8,3,2,32,1,12
772,"[48, 32, 9, 40]",0.8125293254852295,104,1,48,72,1,32,24,2,9,88,1,40
850,"[52, 36, 31, 19]",0.812709367275238,112,1,52,80,1,36,64,4,31,40,4,19
559,"[40, 8, 57, 30]",0.8133150398731231,88,1,40,24,1,8,120,2,57,64,3,30
821,"[6, 58, 17, 8]",0.8141058683395386,16,3,6,120,3,58,40,2,17,24,1,8
172,"[52, 2, 14, 55]",0.8141090273857117,112,1,52,8,3,2,32,3,14,112,4,55
455,"[2, 54, 34, 59]",0.8143469750881195,8,3,2,112,3,54,72,3,34,120,4,59
72,"[37, 1, 16, 36]",0.8143943190574646,80,2,37,8,2,1,40,1,16,80,1,36
597,"[12, 50, 0, 4]",0.8145631849765778,32,1,12,104,3,50,8,1,0,16,1,4
563,"[56, 3, 47, 0]",0.8146483123302459,120,1,56,8,4,3,96,4,47,8,1,0
582,"[8, 46, 1, 12]",0.8147857487201691,24,1,8,96,3,46,8,2,1,32,1,12
713,"[2, 54, 33, 11]",0.8147959470748901,8,3,2,112,3,54,72,2,33,24,4,11
339,"[52, 1, 51, 29]",0.8158459901809693,112,1,52,8,2,1,104,4,51,64,2,29
225,"[4, 43, 27, 27]",0.815914797782898,16,1,4,88,4,43,56,4,27,56,4,27
412,"[48, 9, 28, 44]",0.8160301625728608,104,1,48,24,2,9,64,1,28,96,1,44
246,"[48, 40, 3, 49]",0.8166211664676666,104,1,48,88,1,40,8,4,3,104,2,49
535,"[48, 7, 57, 36]",0.8171860933303833,104,1,48,16,4,7,120,2,57,80,1,36
699,"[10, 49, 52, 32]",0.817415463924408,24,3,10,104,2,49,112,1,52,72,1,32
898,"[2, 51, 24, 4]",0.8174837350845336,8,3,2,104,4,51,56,1,24,16,1,4
471,"[4, 43, 21, 14]",0.817543238401413,16,1,4,88,4,43,48,2,21,32,3,14
946,"[12, 53, 56, 30]",0.8178201079368591,32,1,12,112,2,53,120,1,56,64,3,30
410,"[52, 28, 3, 11]",0.8181765377521515,112,1,52,64,1,28,8,4,3,24,4,11
809,"[48, 32, 48, 11]",0.8184606790542602,104,1,48,72,1,32,104,1,48,24,4,11
352,"[5, 39, 27, 26]",0.8189411342144013,16,2,5,80,4,39,56,4,27,56,3,26
913,"[56, 7, 22, 0]",0.8192402005195618,120,1,56,16,4,7,48,3,22,8,1,0
701,"[3, 54, 8, 51]",0.8193158268928528,8,4,3,112,3,54,24,1,8,104,4,51
113,"[8, 50, 9, 39]",0.820948988199234,24,1,8,104,3,50,24,2,9,80,4,39
931,"[1, 46, 39, 38]",0.8213116824626923,8,2,1,96,3,46,80,4,39,80,3,38
967,"[1, 54, 41, 28]",0.8218584179878234,8,2,1,112,3,54,88,2,41,64,1,28
453,"[4, 50, 12, 29]",0.8224071323871612,16,1,4,104,3,50,32,1,12,64,2,29
498,"[0, 50, 32, 35]",0.8225630462169647,8,1,0,104,3,50,72,1,32,72,4,35
562,"[48, 16, 25, 20]",0.8234767436981201,104,1,48,40,1,16,56,2,25,48,1,20
310,"[3, 50, 26, 27]",0.8241694629192352,8,4,3,104,3,50,56,3,26,56,4,27
474,"[52, 20, 58, 3]",0.8244803428649903,112,1,52,48,1,20,120,3,58,8,4,3
370,"[3, 35, 58, 58]",0.8248645246028901,8,4,3,72,4,35,120,3,58,120,3,58
689,"[52, 4, 45, 23]",0.8251322686672211,112,1,52,16,1,4,96,2,45,48,4,23
818,"[44, 8, 27, 4]",0.8252888262271881,96,1,44,24,1,8,56,4,27,16,1,4
430,"[8, 46, 55, 55]",0.8253080785274506,24,1,8,96,3,46,112,4,55,112,4,55
45,"[1, 50, 59, 46]",0.8253308057785034,8,2,1,104,3,50,120,4,59,96,3,46
159,"[5, 54, 52, 55]",0.8264442563056946,16,2,5,112,3,54,112,1,52,112,4,55
592,"[1, 54, 14, 31]",0.8265707731246948,8,2,1,112,3,54,32,3,14,64,4,31
867,"[2, 49, 59, 13]",0.8269366264343262,8,3,2,104,2,49,120,4,59,32,2,13
103,"[48, 16, 28, 52]",0.8274923861026764,104,1,48,40,1,16,64,1,28,112,1,52
634,"[2, 54, 45, 48]",0.8276533246040344,8,3,2,112,3,54,96,2,45,104,1,48
434,"[0, 43, 18, 25]",0.8281052529811859,8,1,0,88,4,43,40,3,18,56,2,25
174,"[7, 54, 2, 20]",0.828256356716156,16,4,7,112,3,54,8,3,2,48,1,20
909,"[5, 35, 58, 56]",0.8283329606056213,16,2,5,72,4,35,120,3,58,120,1,56
645,"[23, 2, 56, 28]",0.8293302297592163,48,4,23,8,3,2,120,1,56,64,1,28
771,"[4, 54, 30, 37]",0.8296416103839874,16,1,4,112,3,54,64,3,30,80,2,37
903,"[3, 35, 58, 59]",0.8298819363117218,8,4,3,72,4,35,120,3,58,120,4,59
151,"[44, 8, 22, 49]",0.8298927843570709,96,1,44,24,1,8,48,3,22,104,2,49
6,"[40, 2, 51, 35]",0.829943859577179,88,1,40,8,3,2,104,4,51,72,4,35
357,"[19, 0, 48, 56]",0.8299813985824585,40,4,19,8,1,0,104,1,48,120,1,56
623,"[56, 1, 19, 47]",0.8300498902797699,120,1,56,8,2,1,40,4,19,96,4,47
249,"[3, 35, 47, 44]",0.8302670598030091,8,4,3,72,4,35,96,4,47,96,1,44
250,"[8, 35, 50, 10]",0.8305836260318756,24,1,8,72,4,35,104,3,50,24,3,10
742,"[52, 4, 26, 26]",0.8312310934066772,112,1,52,16,1,4,56,3,26,56,3,26
57,"[4, 31, 55, 23]",0.8323986947536468,16,1,4,64,4,31,112,4,55,48,4,23
915,"[52, 4, 37, 2]",0.8324130117893219,112,1,52,16,1,4,80,2,37,8,3,2
93,"[4, 54, 33, 44]",0.8324848532676696,16,1,4,112,3,54,72,2,33,96,1,44
312,"[52, 8, 22, 42]",0.8334647417068481,112,1,52,24,1,8,48,3,22,88,3,42
660,"[8, 39, 59, 30]",0.8338184595108032,24,1,8,80,4,39,120,4,59,64,3,30
358,"[2, 54, 24, 30]",0.835026067495346,8,3,2,112,3,54,56,1,24,64,3,30
960,"[44, 32, 12, 40]",0.8352169454097748,96,1,44,72,1,32,32,1,12,88,1,40
783,"[48, 0, 58, 15]",0.8374123871326447,104,1,48,8,1,0,120,3,58,32,4,15
265,"[4, 35, 43, 15]",0.837966012954712,16,1,4,72,4,35,88,4,43,32,4,15
673,"[4, 47, 54, 11]",0.8391800463199616,16,1,4,96,4,47,112,3,54,24,4,11
297,"[2, 53, 55, 44]",0.839390081167221,8,3,2,112,2,53,112,4,55,96,1,44
391,"[48, 5, 18, 58]",0.8393991827964783,104,1,48,16,2,5,40,3,18,120,3,58
144,"[1, 46, 59, 55]",0.8410441517829895,8,2,1,96,3,46,120,4,59,112,4,55
336,"[52, 2, 58, 31]",0.8414837062358856,112,1,52,8,3,2,120,3,58,64,4,31
738,"[1, 39, 22, 10]",0.8424996137619019,8,2,1,80,4,39,48,3,22,24,3,10
422,"[56, 36, 16, 32]",0.8430447995662689,120,1,56,80,1,36,40,1,16,72,1,32
402,"[0, 43, 54, 32]",0.843346756696701,8,1,0,88,4,43,112,3,54,72,1,32
278,"[56, 2, 27, 35]",0.8441841065883636,120,1,56,8,3,2,56,4,27,72,4,35
863,"[2, 23, 59, 59]",0.8452387630939484,8,3,2,48,4,23,120,4,59,120,4,59
314,"[4, 27, 59, 10]",0.8461954176425934,16,1,4,56,4,27,120,4,59,24,3,10
85,"[1, 54, 9, 13]",0.8463317692279816,8,2,1,112,3,54,24,2,9,32,2,13
507,"[3, 50, 3, 34]",0.8471393704414367,8,4,3,104,3,50,8,4,3,72,3,34
918,"[2, 54, 11, 28]",0.8480857372283935,8,3,2,112,3,54,24,4,11,64,1,28
790,"[48, 1, 53, 3]",0.8499114573001861,104,1,48,8,2,1,112,2,53,8,4,3
43,"[1, 54, 35, 34]",0.8509815335273743,8,2,1,112,3,54,72,4,35,72,3,34
143,"[56, 32, 52, 48]",0.8519541084766388,120,1,56,72,1,32,112,1,52,104,1,48
667,"[3, 58, 20, 47]",0.8543062388896943,8,4,3,120,3,58,48,1,20,96,4,47
868,"[0, 50, 54, 8]",0.8574531316757202,8,1,0,104,3,50,112,3,54,24,1,8
127,"[56, 6, 48, 32]",0.8638259947299958,120,1,56,16,3,6,104,1,48,72,1,32
811,"[56, 4, 16, 33]",0.8670105993747711,120,1,56,16,1,4,40,1,16,72,2,33
137,"[0, 58, 13, 15]",0.869635945558548,8,1,0,120,3,58,32,2,13,32,4,15
131,"[52, 2, 0, 36]",0.8742408335208893,112,1,52,8,3,2,8,1,0,80,1,36
683,"[56, 32, 0, 40]",0.8873912632465363,120,1,56,72,1,32,8,1,0,88,1,40
468,"[52, 4, 44, 28]",0.9013256251811981,112,1,52,16,1,4,96,1,44,64,1,28
